id,sr,index,size,centroid,flux,rolloff,flatness,spread,skewness,kurtosis,crest,rms
76cb92a1b,48000,403200,6720,1363.5815,76.84761,5234.375,0.06107917,2851.4922,5.045542,31.103834,202.77863,0.029217344
acb27cfa5,48000,409920,6720,1167.5875,3474.5625,1783.9286,0.019949125,1489.0524,8.560033,93.77903,171.7009,0.1287383
4ee27aea1,48000,416640,6720,1279.4774,2208.8015,2426.116,0.025768261,1672.9795,7.1625547,65.03833,144.90761,0.12395664
d45d409f1,48000,423360,6720,1242.9507,2746.7097,2070.759,0.021299839,1491.1711,8.106423,83.30796,140.72577,0.1429197
78056efc4,48000,430080,6720,1125.7222,620.92084,1816.7411,0.023662087,1679.386,8.070829,77.62187,152.0934,0.069561265
5aae9e7df,48000,436800,6720,1038.449,207.1372,1930.5803,0.027829757,1882.8857,7.507844,67.17615,227.71198,0.06449592
d82422f42,48000,443520,6720,1576.4507,483.28735,5616.9644,0.06226786,2789.7178,4.8745112,28.957869,152.41022,0.0350276
bc42d7058,48000,450240,6720,1431.4417,10484.846,2533.0356,0.025133977,1669.3904,7.0590067,61.49641,219.05072,0.27837133
8d4c0b201,48000,456960,6720,1321.9628,1202.2993,2412.0535,0.026612105,1664.4838,7.5393996,72.84189,152.53403,0.09174325
2d9620ef6,48000,463680,6720,1218.6173,344.60815,2333.9285,0.030658277,1995.1652,7.119801,63.929325,86.256615,0.042326197
6978f0a80,48000,470400,6720,2135.3545,13.2106285,9913.17,0.1040688,3645.8486,3.4671776,15.112003,74.36712,0.008909329
c5d12e5b8,48000,477120,6720,3036.2527,1.532593,14856.026,0.18596867,4466.2534,2.3713388,8.244234,46.43655,0.0033744506
d172f520e,48000,483840,6720,4524.2617,0.33924872,18484.377,0.30637142,5895.3774,1.4342571,3.8239324,63.143196,0.0017678173
5e81f0dce,48000,490560,6720,5354.327,0.19263078,18929.91,0.3541797,6374.3423,1.1363672,2.934905,53.11472,0.0012829948
a3c1a3f8b,48000,497280,6720,7369.6577,2.0767791,18293.08,0.33898667,5686.9424,0.6502061,2.841635,33.810944,0.0028628448
95d6b460c,48000,504000,6720,4920.4375,0.34793568,18250.67,0.31136742,5568.9185,1.3740499,3.9164333,52.94447,0.0018148867
aecd8a942,48000,510720,6720,3533.473,0.8652828,17364.955,0.22257417,4982.0293,2.0091197,6.221003,54.010036,0.002896234
6438918df,48000,517440,6720,3705.8206,0.8254925,16790.85,0.22760998,4790.4854,1.995591,6.280949,34.432106,0.002838483
e87c8523f,48000,524160,6720,4049.545,0.7491131,17260.27,0.26196748,5189.4326,1.6839486,5.0016985,38.348053,0.0023836382
1578e4175,48000,530880,6720,4022.438,0.39928588,18247.322,0.26848182,5648.3306,1.6770868,4.6228523,44.92926,0.001772815
7b102dd8f,48000,537600,6720,4942.6704,0.17396419,18912.053,0.32715636,6267.2236,1.293031,3.2990015,41.511692,0.00122561
982eee12e,48000,544320,6720,5143.4595,0.12701572,19017.41,0.3452827,6401.038,1.1946955,3.04435,52.78125,0.0012235203
5185c3c3c,48000,551040,6720,3921.7551,3.3902402,17435.715,0.25630984,5526.0493,1.8444941,5.8091955,84.1579,0.0035953163
5d037f516,48000,557760,6720,1227.8724,308.71848,3050.8928,0.03719517,2115.1938,6.6755576,53.610027,298.56757,0.06892449
9cad928c3,48000,564480,6720,1190.447,340.74463,2634.5981,0.031631265,1932.5742,7.29545,63.856194,315.35425,0.090243965
3420d12f7,48000,571200,6720,1222.3783,196.77132,2924.3303,0.03943199,2255.3777,6.3413095,46.541443,305.26828,0.05445908
