index,sr,size,centroid,flux,rolloff,flatness,spread,skewness,kurtosis,id
10425600,48000,4800,1389.5942,49.090485,6967.1875,0.07778085,3063.4358,4.042496,21.557686,8cdb732c5
10430400,48000,4800,1961.2733,1.7686592,13004.063,0.13108474,4191.664,2.983466,11.450714,20b123979
10435200,48000,4800,2241.101,1.2176499,15316.25,0.14949317,4515.3813,2.6815794,9.454682,62829e809
10440000,48000,4800,2593.4136,2.0087454,14527.5,0.15637723,4529.9927,2.324886,7.8871613,8a1736d84
10444800,48000,4800,2089.6948,3156.282,8008.75,0.06231784,2908.7124,3.2264047,21.583967,a163501ca
10449600,48000,4800,957.0573,36.7756,3185.0,0.016709913,1644.0353,7.07729,70.186676,221f63699
10454400,48000,4800,2053.5205,211.51767,10168.75,0.09614752,3549.54,2.907997,12.121997,c977459ab
10459200,48000,4800,2633.9946,2009.1586,10412.5,0.122610144,3807.0667,2.1293547,7.978244,3b52ccb69
10464000,48000,4800,810.7208,800.2532,3459.0625,0.03374661,2128.235,5.8916407,44.247005,5ae441430
10468800,48000,4800,1251.9287,9.081307,6862.1875,0.073842406,3185.342,4.2889595,22.23426,fee7a6445
10473600,48000,4800,2089.842,10.198834,11279.6875,0.13056067,4008.2954,2.7411368,10.516083,235be0f9f
10478400,48000,4800,2432.2715,3.6237776,13509.0625,0.15710808,4307.826,2.5070934,8.995025,ed31b953d
10483200,48000,4800,2374.2224,1.2748284,13102.1875,0.15395895,4210.3003,2.6821704,9.991492,96d3e4961
10488000,48000,4800,2431.379,1.3473561,12799.6875,0.14962585,4147.5166,2.622081,9.788291,8e1e42c93
10492800,48000,4800,2228.0378,5.333096,12177.1875,0.147182,4069.2476,2.7371328,10.47498,07aabd15e
10497600,48000,4800,2547.7266,0.9106309,14578.437,0.16902232,4441.192,2.4931598,8.720675,7093bb314
10502400,48000,4800,2724.1716,1.6192143,13969.6875,0.16878971,4548.2515,2.2069492,7.4394693,8f11ce19d
10507200,48000,4800,2768.9524,2.2804976,15310.313,0.17929307,4754.8223,2.180622,7.1810613,5087dbe2a
10512000,48000,4800,2843.8674,925.3887,10764.0625,0.12202189,3811.03,2.0679624,8.753005,2e253d0f1
10516800,48000,4800,1190.0775,42.858196,4210.9375,0.01730402,1907.6671,5.13288,40.835033,1460138c9
10521600,48000,4800,1181.1514,6.1905026,3651.25,0.03063483,2060.314,5.9596043,46.372547,e3b633fda
10526400,48000,4800,1419.1416,24.65421,5130.0,0.054200683,2607.0815,4.9109898,31.11546,c5873268f
10531200,48000,4800,3010.9834,257.19247,11705.9375,0.13643856,4168.9707,1.9322121,6.8841643,8cabd874e
10536000,48000,4800,1661.8007,120.76365,6880.3125,0.031354524,2618.9988,3.0409455,16.347857,248cf8fdc
10540800,48000,4800,1584.1073,22.508375,6972.8125,0.058979765,2801.904,4.162496,25.730923,1a3177831
10545600,48000,4800,2231.2434,50.504417,10595.3125,0.12699617,3858.3179,2.5570846,9.713516,d077ded51
10550400,48000,4800,3117.513,365.78394,11777.1875,0.1401992,4219.4165,1.7397901,5.907607,ed74f2ced
10555200,48000,4800,1315.725,134.10707,6212.1875,0.034243323,2438.0044,4.044595,24.408165,f494b4012
10560000,48000,4800,1365.8748,7.796587,5178.125,0.054063328,2591.1333,4.6710677,28.739464,8bd16818b
10564800,48000,4800,1711.6027,27.129374,8674.375,0.09899181,3366.783,3.3979144,15.482591,13f7ba9c3
10569600,48000,4800,2319.7922,17.887135,11450.625,0.14085428,3963.046,2.5204468,9.411746,120c40983
10574400,48000,4800,1787.6637,82.598335,8305.625,0.09777648,3181.9204,3.641617,19.310423,33874bc08
10579200,48000,4800,2796.0884,26.392159,12408.125,0.15599729,4185.338,2.2503495,8.560613,da4da250a
10584000,48000,4800,3452.9155,1.3758451,16061.25,0.21193813,4995.564,1.8458457,5.741362,1818d8538
10588800,48000,4800,1899.2075,2812.7407,7214.375,0.07453031,2635.6968,4.2555566,38.256367,67bd8c640
10593600,48000,4800,696.8128,28.946833,1980.0,0.0113671785,1370.8782,8.81846,106.03908,917d9d823
10598400,48000,4800,819.56836,38.634636,2647.8125,0.025574805,1814.1666,7.4398403,70.89374,b4f7d70ac
10603200,48000,4800,1060.6226,505.8405,4904.0625,0.039992735,2154.7346,4.876095,33.378777,5d32dca22
10608000,48000,4800,1385.7444,330.0355,7032.5,0.070497766,2883.57,3.760555,19.229597,2e8979db3
10612800,48000,4800,1566.0862,3.6974354,8601.875,0.095768854,3503.697,3.636381,16.545439,60f4a83c1
10617600,48000,4800,2032.5621,3916.305,8664.375,0.08901985,3075.477,3.4011824,24.306202,8dae31bdd
10622400,48000,4800,634.30304,140.35812,1853.125,0.007464629,1144.0903,9.671709,136.21896,f984112a5
10627200,48000,4800,1580.8595,1016.98175,6033.75,0.054605942,2417.0017,6.098541,66.85805,11973923c
10632000,48000,4800,2039.9507,73.52243,10592.5,0.11996053,3762.795,2.7724283,10.934743,b34b7e6df
10636800,48000,4800,1490.786,6493.488,6355.3125,0.05990425,2439.7559,4.9357615,48.131268,3e52abd0b
10641600,48000,4800,559.1344,91.80129,1625.9375,0.006745397,1028.9532,11.931198,191.68842,dc0c85fc7
10646400,48000,4800,544.9429,24.261578,1336.5625,0.0076620197,1073.9873,12.945702,204.8249,039a0064d
10651200,48000,4800,576.6303,25.978247,985.9375,0.011502594,1270.7397,11.423237,153.62971,30a2f1af0
10656000,48000,4800,1465.3737,343.56686,4775.625,0.055688955,2465.5999,6.5171347,62.0391,811e19744
10660800,48000,4800,1598.3352,157.9753,7810.625,0.08699975,3092.2727,3.49243,16.894836,066e28fe7
10665600,48000,4800,2388.7922,12.133248,11886.25,0.13822708,4119.8633,2.3909461,8.701724,83aeb8ab3
10670400,48000,4800,1527.8081,2568.7554,6213.75,0.05350841,2439.77,4.6338906,38.53004,e3c2c2b2c
10675200,48000,4800,756.4223,24.064968,1871.25,0.021726126,1661.064,7.8355803,75.82114,acee6cbb4
10680000,48000,4800,1350.0492,228.87692,5852.5,0.059443142,2596.2322,4.7383785,31.963665,6466db285
10684800,48000,4800,2734.1125,208.59406,12546.562,0.1529458,4213.438,2.1638372,7.530635,e92ee6ce1
10689600,48000,4800,752.11414,3600.8625,3422.1875,0.02401422,1742.6547,7.5313077,82.22728,b59250670
10694400,48000,4800,528.43024,26.456669,1286.5625,0.015105931,1468.5839,9.77008,112.59642,bd6f24174
10699200,48000,4800,639.1716,10.1174965,1405.3125,0.02325045,1811.6421,8.054942,74.801056,05f2d7447
10704000,48000,4800,722.805,6.450027,1739.6875,0.030770652,2103.5562,6.9553766,55.594913,b739dfcbf
10708800,48000,4800,1260.8938,106.260544,5675.9375,0.06206054,2763.0012,4.638315,28.386885,c5e39d271
10713600,48000,4800,2602.8047,4.252846,12736.25,0.16203626,4329.313,2.40662,8.687163,157768fc6
10718400,48000,4800,1512.719,3433.1829,6131.875,0.06298306,2437.484,5.32459,52.643494,a9a2dd762
10723200,48000,4800,676.5671,37.394836,2143.125,0.018676179,1574.737,8.323343,88.09877,abb1ee894
10728000,48000,4800,796.2477,15.113975,2523.75,0.03171299,1956.5104,6.575884,53.378384,8e2fe47c2
10732800,48000,4800,929.2683,15.888714,4136.25,0.04245765,2340.708,5.521841,37.52623,b269779c4
10737600,48000,4800,924.11346,4.252124,3971.25,0.043893065,2396.6145,5.530676,37.02104,e1ad6a0a3
10742400,48000,4800,924.2524,3.8868735,3989.6875,0.046112314,2479.7983,5.5161915,36.09738,feb6e6ed8
10747200,48000,4800,1049.7412,4.9886556,5180.3125,0.056839637,2618.467,4.941153,29.953161,c056efb44
10752000,48000,4800,1133.7854,10.850272,5975.3125,0.06349171,2914.3088,4.584788,25.357817,e636f75a3
10756800,48000,4800,1319.6481,87.66172,6317.8125,0.06639327,2724.2175,4.2331,23.642662,e24e8a30c
10761600,48000,4800,1248.266,26.504686,6641.5625,0.07097676,3018.0015,4.328452,22.868437,8b2fc1497
10766400,48000,4800,1300.1763,2.8701751,7224.0625,0.078502126,3256.8198,4.115603,20.556055,77a70bba8
10771200,48000,4800,1697.559,2.8234036,9990.0,0.110242285,3743.4126,3.3222423,14.102884,66d7409db
10776000,48000,4800,2177.0662,2.317028,11453.75,0.14076038,4044.29,2.6721537,10.106272,d5e658ee6
10780800,48000,4800,2119.6587,43.46381,10634.0625,0.13488212,3799.5266,2.7853394,11.436664,d69348327
10785600,48000,4800,3355.993,4.6598887,14245.937,0.2175764,4658.543,1.7828184,5.7194777,383ed460f
10790400,48000,4800,3203.478,12.693785,13754.376,0.20504071,4526.564,1.9333563,6.43855,d1aaed26d
10795200,48000,4800,2806.2952,43.09858,11415.625,0.1434293,4013.4067,1.9998367,6.9915543,eb7d64811
10800000,48000,4800,3503.1326,43.989334,12415.3125,0.16762713,4105.4707,1.7334615,5.882999,8167f2bea
10804800,48000,4800,2297.0242,55.757603,9999.6875,0.11379782,3521.045,2.5722916,10.304285,54a87ee70
10809600,48000,4800,3333.1409,26.918997,10769.375,0.14861779,3783.7842,1.73217,6.577071,8ff774e39
10814400,48000,4800,2159.3389,48.590477,9015.0,0.10743256,3411.2937,2.562352,10.762836,ec75ebdd2
10819200,48000,4800,2474.8433,66.117134,11112.5,0.14478515,3951.0034,2.3801742,9.223583,44dc3fdf7
10824000,48000,4800,1532.5675,63.609035,7755.625,0.08157027,3089.3862,3.5137267,17.140009,ffa9c01e3
10828800,48000,4800,444.9473,6182.9927,1788.125,0.012868975,1085.2153,9.952683,161.50615,721512f9c
10833600,48000,4800,233.97244,1416.0433,670.0,0.0036655501,648.8076,16.150806,377.73276,de98af700
10838400,48000,4800,217.77243,197.39664,437.8125,0.003753566,664.96124,17.43756,415.52884,6b1a5224e
10843200,48000,4800,587.13324,1873.2972,1840.3125,0.014508513,1320.7676,8.386756,109.884346,3be1f5195
10848000,48000,4800,1206.2031,996.92206,6019.6875,0.047456633,2404.2505,3.866337,22.469429,a4b97cd3d
10852800,48000,4800,1104.9889,171.70575,5174.6875,0.053274356,2470.3662,5.000854,35.656998,67b34b4d5
10857600,48000,4800,611.56323,1375.9723,2476.875,0.02118533,1287.3877,9.95404,167.48022,1d390ac77
10862400,48000,4800,192.67796,118.450966,465.0,0.0033909369,624.1213,18.72166,475.9886,ca49b43e4
10867200,48000,4800,210.12372,368.98636,507.5,0.0049374714,774.5051,16.890291,371.48093,5ee294e88
10872000,48000,4800,543.2812,212.39299,2155.0,0.026880888,1844.0109,8.357895,92.5152,0111c823e
10876800,48000,4800,1114.2261,161.97295,5835.0,0.055292066,2576.0127,4.376097,25.757145,a3c784507
10881600,48000,4800,1070.4038,814.9303,4808.75,0.042376716,2114.1604,5.776589,57.1245,5c8eb09c7
10886400,48000,4800,737.16394,2636.2532,2300.625,0.013965474,1260.9142,7.977068,109.596,97134a30b
10891200,48000,4800,1033.9719,1435.8802,5070.0,0.035329208,2090.3738,4.283401,27.847473,f3f08d6bd
10896000,48000,4800,935.00903,3731.2988,4806.5625,0.040358033,2091.157,6.018284,67.736946,e3e2edf78
10900800,48000,4800,336.09167,4092.5317,1039.0625,0.009204998,1067.1417,12.390386,206.23886,b8256c998
10905600,48000,4800,590.3476,1127.0302,2447.1875,0.021178935,1569.6512,7.338742,76.420006,7a9005f06
10910400,48000,4800,1498.1714,203.97876,7440.3125,0.072732784,2888.7634,3.4228077,17.320778,2a9c9de05
10915200,48000,4800,1635.2773,36.467545,8490.625,0.091939695,3265.9753,3.164316,14.002466,b029b9a71
10920000,48000,4800,931.63885,5864.7573,4389.375,0.03510751,1842.5475,6.0214124,67.53864,789d94b39
10924800,48000,4800,1345.4594,4423.186,5688.4375,0.04400276,2345.103,3.7114005,21.706413,5b35949f7
10929600,48000,4800,1125.31,1783.0587,6132.8125,0.057197083,2643.9097,4.17114,23.486923,2ebca6abd
10934400,48000,4800,390.27463,853.4844,1597.8125,0.008439741,1015.1271,10.878245,179.73741,f8963c180
10939200,48000,4800,309.82516,110.048584,823.4375,0.005578128,854.521,14.967769,293.56238,f05906c11
10944000,48000,4800,328.66245,50.61048,746.5625,0.007670326,1019.43884,13.717529,228.71802,85265dd17
10948800,48000,4800,363.88657,19.42962,740.3125,0.010433865,1224.424,12.019665,169.20622,feddc3905
10953600,48000,4800,446.36194,15.770759,926.25,0.016754389,1561.4526,9.528095,104.98731,c2367f373
10958400,48000,4800,492.2178,6.7653794,841.875,0.021330353,1792.0906,8.261569,77.687096,fd6ce147f
10963200,48000,4800,433.77853,7.5777864,763.4375,0.017264524,1585.2444,9.316531,99.95895,a71a9ace2
10968000,48000,4800,434.17868,19.678623,600.3125,0.017768944,1609.5625,9.024761,93.783745,2dfc1a835
10972800,48000,4800,1321.0798,657.80914,5321.5625,0.048090424,2299.9976,4.265674,27.172716,0a15fc9ce
10977600,48000,4800,1720.4873,316.25308,8074.6875,0.07771972,2961.5027,2.9968753,13.573928,b4cc30458
10982400,48000,4800,1075.2881,2774.738,5147.5,0.03973888,2087.7288,5.045597,47.418045,2a55ce272
10987200,48000,4800,368.78952,2189.6106,1676.875,0.010467008,1050.3357,11.289894,219.46211,315b5b911
10992000,48000,4800,1139.4612,3339.055,5525.3125,0.041254353,2258.3887,4.088195,24.826277,ed51f35be
10996800,48000,4800,363.1396,10945.422,1346.5625,0.009280483,1045.148,10.587806,171.00262,5bf3660fc
11001600,48000,4800,785.6978,2418.7585,4067.8125,0.03153479,1949.1254,5.2021666,37.418846,19899dab2
11006400,48000,4800,993.45917,5364.8276,4973.4375,0.044318356,2228.395,4.7966433,34.729504,29e796fd8
11011200,48000,4800,540.7496,5598.577,2440.625,0.0149040045,1267.1002,9.345394,148.65251,fb0f1dd67
11016000,48000,4800,1321.6539,1845.7284,6246.875,0.056891106,2557.8772,3.78632,21.66151,39085c1a1
11020800,48000,4800,378.5685,3807.5854,1408.75,0.0072219307,940.0102,12.132313,238.28387,070d49422
11025600,48000,4800,737.83716,4789.191,3408.75,0.025581831,1795.2517,6.240679,59.02812,af3c1d694
11030400,48000,4800,1875.268,34.40368,9616.25,0.116424665,3628.1096,3.2316206,14.642942,39ae89d24
11035200,48000,4800,1421.6692,9404.832,6570.0,0.05897002,2544.295,3.5343437,20.699337,03b62a512
11040000,48000,4800,923.30237,5308.41,4809.6875,0.03293102,2207.3118,4.6631427,29.025385,57dd9d478
11044800,48000,4800,1544.2485,1752.8148,8113.4375,0.054349568,2977.5007,3.1641862,14.6985,eca0f0df6
11049600,48000,4800,2364.1863,3213.3245,8925.9375,0.06691739,3207.4336,2.5308332,12.638866,edb3823ce
11054400,48000,4800,597.1854,1748.9537,2387.1875,0.007981217,1083.0988,8.344842,124.57802,08ea49770
11059200,48000,4800,453.63135,1391.466,1390.625,0.0060679675,941.2423,12.506263,222.96709,51bcdb2dd
11064000,48000,4800,691.3308,2041.7673,2723.125,0.02460961,1696.5167,7.2030177,73.428955,34d5db739
11068800,48000,4800,1345.2925,689.62665,5530.9375,0.05137163,2399.3594,4.2954254,27.901758,48005e4d6
11073600,48000,4800,2493.197,27.841963,10699.0625,0.1280958,3792.7166,2.3664129,9.25535,7b4ca8a61
11078400,48000,4800,1586.489,317.91098,6474.6875,0.07459205,2699.401,4.495511,33.017242,32eeb8ce0
11083200,48000,4800,894.866,3498.49,4194.6875,0.034370065,1834.3925,6.880866,103.44428,e4842f0b3
11088000,48000,4800,210.88078,944.82196,340.9375,0.0039509614,694.12384,17.335688,441.28854,600ba6643
11092800,48000,4800,1170.2509,3695.093,5893.4375,0.045040928,2399.3147,3.962548,22.502644,3ed663169
11097600,48000,4800,1308.921,670.61395,6088.75,0.059604608,2593.2334,4.3355436,28.719902,e5e777771
11102400,48000,4800,499.6945,588.5705,1749.375,0.02142818,1609.6996,8.076504,81.99595,f5cd7c611
11107200,48000,4800,504.3501,801.20435,1932.1875,0.022095669,1643.793,7.767105,75.92722,e931a7459
11112000,48000,4800,991.33405,850.4164,3384.6875,0.03311861,2008.4767,5.7242947,44.082283,b9e0d8e98
11116800,48000,4800,1399.2498,158.1434,6495.9375,0.061626814,2741.34,3.9653418,22.159986,20c8d95be
11121600,48000,4800,1481.4338,411.30103,6432.8125,0.06966927,2695.3975,4.428234,32.44044,eaa7975f3
11126400,48000,4800,259.39493,2262.1013,867.1875,0.0050885445,748.69904,15.625742,368.27484,e433713e1
11131200,48000,4800,187.26776,397.9335,364.0625,0.0029690375,585.76434,20.12366,557.5428,648f9736a
11136000,48000,4800,754.75055,4740.726,3706.5625,0.024529897,1778.4894,5.2109666,39.54707,cbb43b780
11140800,48000,4800,967.6479,2761.789,4907.8125,0.0415181,2291.4937,4.9896975,35.922173,bd85ecc6d
11145600,48000,4800,788.3181,340.99677,3963.125,0.033527385,1993.8175,5.8459053,50.43479,64ae1ccec
11150400,48000,4800,1037.9158,237.30864,5343.75,0.048597615,2387.218,4.478444,27.151682,d289b2a12
11155200,48000,4800,622.27167,8084.064,2926.25,0.017665684,1340.5906,8.146426,123.57272,1db6a93ae
11160000,48000,4800,331.73624,2847.1863,1096.875,0.0069285724,980.37335,12.762942,216.27711,33fecf8ca
11164800,48000,4800,1528.9888,3524.875,5245.0,0.04494679,2103.4077,4.159426,28.758568,923ecf532
11169600,48000,4800,1002.6881,8784.714,4763.125,0.038655467,1952.7125,5.1507983,51.602833,0b5dfb4ea
11174400,48000,4800,410.20663,2756.8318,1490.3125,0.0066318233,883.025,10.367276,204.57219,1e56cc9b0
11179200,48000,4800,927.04,3830.8274,4532.1875,0.040778823,2234.3875,5.0973964,35.664368,4b4cc4c3f
11184000,48000,4800,935.1273,10130.073,4513.75,0.028604485,1987.8888,4.582386,31.638496,617a9b4f9
11188800,48000,4800,1033.4321,9577.618,5638.75,0.038884018,2360.3997,4.8805404,37.63873,f64b2eb49
11193600,48000,4800,299.3107,1506.3429,696.25,0.0034291323,633.8892,15.130459,340.34793,3f24d650a
11198400,48000,4800,276.26483,1806.8254,581.25,0.0027240368,549.3699,20.138597,566.8676,48ec87294
11203200,48000,4800,274.20642,1426.0964,562.5,0.0031161525,607.8238,20.666288,559.91223,ab2bcdcd2
11208000,48000,4800,682.75073,2228.1038,2837.5,0.021231953,1447.518,11.371487,222.61151,4fea20de2
11212800,48000,4800,904.12585,1347.0295,4557.1875,0.038798,2137.6516,5.035682,33.77556,87a7974b2
11217600,48000,4800,1272.53,159.97673,6492.8125,0.062484264,2738.977,4.0131087,22.073198,4b1f92a5a
11222400,48000,4800,542.3098,11296.768,2197.5,0.01163967,1133.1957,7.74233,107.47859,121153ab7
11227200,48000,4800,560.87427,2150.7156,2436.25,0.017249275,1448.6349,7.8435903,91.35135,90c5ca9d1
11232000,48000,4800,1135.7285,3092.1829,5696.5625,0.046401013,2409.7686,4.2482095,27.015778,80e53bc64
11236800,48000,4800,636.3854,464.07416,3085.9375,0.015931629,1510.8815,7.188367,77.10014,d3e371018
11241600,48000,4800,1133.8842,328.86627,6486.25,0.051336993,2603.4329,4.0333157,22.25767,f8d1498f9
11246400,48000,4800,1023.0321,6300.183,4875.0,0.03869983,2147.2957,5.165601,44.85164,0417912a4
11251200,48000,4800,450.78854,1509.5796,980.0,0.009222546,1084.4689,11.536628,168.39099,63600cca0
11256000,48000,4800,1223.571,3852.5178,5985.625,0.047565572,2463.9893,4.3300657,29.329805,99295b24c
11260800,48000,4800,555.7004,1491.6003,1969.6875,0.010306808,1190.7749,9.471588,135.89368,41f2c241c
11265600,48000,4800,797.8489,352.74054,3567.1875,0.033410378,1979.8738,6.278333,54.06622,d59ab2253
11270400,48000,4800,930.8638,4446.8706,4059.375,0.029363174,1820.7686,6.6088266,78.23978,a0ddf1fdb
11275200,48000,4800,1091.4917,1818.8519,5411.875,0.040182367,2427.512,5.327461,40.819836,5e9b5f0f3
11280000,48000,4800,561.78894,532.4593,1446.5625,0.016424019,1427.1409,8.838714,99.0544,275943395
11284800,48000,4800,456.11844,465.95978,699.6875,0.011396641,1228.577,11.427715,154.18951,5142c6d11
11289600,48000,4800,555.2258,306.15457,1265.0,0.018135695,1557.1382,9.54388,108.18251,178204c1b
11294400,48000,4800,924.5137,341.78802,4593.125,0.046290282,2422.7961,5.315389,35.70285,7e24556ed
11299200,48000,4800,1059.6353,23.32514,6254.6875,0.060768507,2786.8945,4.53215,25.625721,1e09e25e7
11304000,48000,4800,957.38873,21.798994,4887.1875,0.05286241,2661.8945,5.0811615,31.144417,4caf62fa2
11308800,48000,4800,1207.5203,2847.8076,5792.5,0.047748927,2418.6392,4.347403,29.29312,e44169a76
11313600,48000,4800,598.6479,588.144,1702.5,0.01585095,1419.025,8.469383,94.39858,799d337b2
11318400,48000,4800,1020.94086,414.45462,5454.6875,0.049016904,2448.085,4.628143,27.876314,dd55318fa
11323200,48000,4800,1277.4521,867.30786,6735.3125,0.05917511,2831.3923,4.339489,27.010544,aa4e456cb
11328000,48000,4800,1055.7639,262.3308,4559.375,0.048044357,2365.06,5.886213,47.512028,6a8a925ec
11332800,48000,4800,1847.57,268.23587,8368.75,0.08684784,3172.213,3.0182703,13.931748,937912b98
11337600,48000,4800,1581.2677,354.85583,6689.0625,0.052086066,2697.9463,3.7598324,22.783354,4cbe4e686
11342400,48000,4800,1012.0148,236.65094,4670.3125,0.042847797,2312.41,5.2570567,36.971268,2e9c429d9
11347200,48000,4800,1233.9098,302.0216,6346.5625,0.061973635,2748.0996,4.266717,24.727966,7bc4afaf1
11352000,48000,4800,1019.1501,4217.859,4279.0625,0.03187332,2081.7302,6.033426,57.83569,7cfe1bb55
11356800,48000,4800,698.6873,190.83453,1779.375,0.027816763,1946.2396,7.329287,65.197334,734f8132f
11361600,48000,4800,944.2426,156.84483,5042.5,0.05010979,2500.267,4.79765,29.095642,3a76dfe4b
11366400,48000,4800,1963.4567,7614.3066,9417.5,0.075192615,3461.7422,2.9511075,12.85019,1453a139f
11371200,48000,4800,1108.9106,489.3296,5691.875,0.04306753,2390.763,4.5389395,28.723518,2e2b646ea
11376000,48000,4800,703.3555,104.77614,2115.3125,0.02943607,2000.0879,6.9094825,56.902378,6b627866b
11380800,48000,4800,725.96924,116.175896,2757.8125,0.035367407,2096.5361,6.3621492,49.44633,f84c6f0dd
11385600,48000,4800,1205.1176,64.37184,6135.3125,0.06289724,2768.0479,4.255757,24.666735,e83425fe6
11390400,48000,4800,1361.0781,44.359486,7135.3125,0.073912635,3032.2505,3.683503,18.409967,242e72f0a
11395200,48000,4800,2402.2058,4997.1206,9608.125,0.07642511,3436.7942,2.282563,9.872879,c98840d56
11400000,48000,4800,1432.786,269.55063,7511.25,0.06331588,2840.371,4.0385303,24.002914,9296a87da
11404800,48000,4800,2512.0537,81.20055,12337.5,0.11806011,4355.381,2.86038,13.395892,d44168512
11409600,48000,4800,1031.8873,75.79344,5601.25,0.05826819,2700.2551,4.789774,30.047607,e4d33714a
